hike1,hike2,similarity
gradiccioli e tamaro val veddasca_46.1_8.86,paglione covreto e corbaro val veddasca_46.09_8.81,0.7788148180559853
gradiccioli e tamaro val veddasca_46.1_8.86,monte tamaro alpe di neggia alpe foppa_46.11_8.87,0.7757828762266336
gradiccioli e tamaro val veddasca_46.1_8.86,monte lema da miglieglia_46.03_8.84,0.7689241532326773
gradiccioli e tamaro val veddasca_46.1_8.86,monte boglia 1 516m hike n run_46.03_9,0.7434910131097462
gradiccioli e tamaro val veddasca_46.1_8.86,karfreitagsbummel am monte br_46.02_9,0.7251992510782251
gradiccioli e tamaro val veddasca_46.1_8.86,nebelmeer abendrot tessinersonne grenzschl ngeln im val colla_46.04_9.02,0.7063106595622258
gradiccioli e tamaro val veddasca_46.1_8.86,sassariente 1767m e cima di sassello 1891m_46.2_8.9,0.7028431650854888
gradiccioli terapeutico_46.08_8.84,monte covreto 1593 m_46.1_8.78,0.7988071031670394
gran bella ciaspolata semi wild_46.51_8.6,la banda dei matti tornata in garzonera_46.51_8.64,0.9071497591963534
gran bella ciaspolata semi wild_46.51_8.6,mottone di garzonera 1968 m rifugio garzonera 1973 m_46.51_8.64,0.8633821270311284
gran bella ciaspolata semi wild_46.51_8.6,vom gotthardpass zum oberalppass_46.57_8.61,0.8271227130874406
gran bella ciaspolata semi wild_46.51_8.6,tris di laghetti full di pizzoccheri al casin garzonera_46.5_8.64,0.7152572095811239
gran bella ciaspolata semi wild_46.51_8.6,sustenpass gotthardpass_46.67_8.59,0.7057591298066339
gran canaria wanderung im tal von agaete zum meer_28.08_-15.68,von der degollada de la becerra zu den cuevas del caballero_28_-15.6,0.7174949704871687
gran girone tra la val codera e la valle dei ratti con pizzoccheri di verceia a go go_46.22_9.48,monte berlinghera 1930 m_46.19_9.39,0.7398117087821026
gran lago parco monte avic_45.64_7.58,tour ponton 3102m anello nella conca del dondena_45.61_7.52,0.8539738676205654
gran lago parco monte avic_45.64_7.58,monte torretta 2538m e gran lago parco monte avic_45.64_7.58,0.7262851346663515
grand 3370m e petit 3207m tournalin anello da cheneil_45.86_7.66,grand tournalin 3370 m e petit tournalin 3207 m_45.86_7.66,0.8412741045556822
grand 3370m e petit 3207m tournalin anello da cheneil_45.86_7.66,roisetta roisetta cima sud 3324 m e cima nord 3332 m da cheneil_45.87_7.66,0.8266619122603264
grand 3370m e petit 3207m tournalin anello da cheneil_45.86_7.66,rothorn 3155 m_45.84_7.8,0.7442611954999299
grand 3370m e petit 3207m tournalin anello da cheneil_45.86_7.66,rifugio bobba anello al cospetto del cervino_45.94_7.61,0.7055263036150794
grand tournalin 3370 m e petit tournalin 3207 m_45.86_7.66,rothorn 3152 m e piccolo rothorn 3025 m_45.83_7.81,0.7820127819284709
grand tournalin 3370 m e petit tournalin 3207 m_45.86_7.66,roisetta roisetta cima sud 3324 m e cima nord 3332 m da cheneil_45.87_7.66,0.742970130358985
graskraxeln am l tispitz_47.24_9.3,mutschen und kreuzberg viii_47.22_9.38,0.7553291155679464
graskraxeln am l tispitz_47.24_9.3,l tispitz 1987m st llen 1967m schwarzchopf 1949m_47.22_9.29,0.7076954881119071
graskraxeln am l tispitz_47.24_9.3,s ntis 2502m ber die nasenl cher und den h enerberggrat_47.26_9.34,0.7018998523376518
grassi tavecchia buzzoni_45.99_9.49,rifugio grassi 2000 m via delle creste_45.99_9.48,0.7918618145957036
grassi tavecchia buzzoni_45.99_9.49,pizzo alto pizzo rotondo_46.07_9.46,0.7900375635994644
grassi tavecchia buzzoni_45.99_9.49,pizzo tre signori da valtorta_46_9.52,0.7894756129669265
grassi tavecchia buzzoni_45.99_9.49,tre signori da introbio_46_9.49,0.7287473155563702
grate und blumen am schnebelhorn_47.34_9.01,wiesentour auf schnebelhorn schlossh chi_47.34_9,0.9566050733845369
grate und blumen am schnebelhorn_47.34_9.01,schnebelhorn_47.33_8.96,0.8619430188405053
grate und blumen am schnebelhorn_47.34_9.01,novembersonne auf dem schnebelhorn 1292m_47.34_8.96,0.8577854402695885
grate und blumen am schnebelhorn_47.34_9.01,laubrascheln ber warten und d gelsberg_47.32_8.97,0.8410214129190571
grate und blumen am schnebelhorn_47.34_9.01,schnebelhorn 1292m_47.34_8.97,0.8401898853111831
grate und blumen am schnebelhorn_47.34_9.01,in kick und nebel ber den roten_47.33_8.96,0.8278907848692385
grate und blumen am schnebelhorn_47.34_9.01,h rnli abseits bekannter wege_47.36_8.94,0.796125578102473
grate und blumen am schnebelhorn_47.34_9.01,rundwanderung durch die tobel von wald_47.29_8.93,0.7837208648136154
grate und blumen am schnebelhorn_47.34_9.01,zh oberland giessen spalten h hlen_47.31_8.9,0.7373980783043945
gratlspitz_47.41_11.95,gratlspitze 1899 m rustikales ber dem alpbachtal_47.41_11.95,0.721608110506362
gratwandern am rophaien 2078 m und bneter st ckli 2087 m_46.94_8.67,kaiserwetter auf dem chaiserstock_46.93_8.71,0.8195001337297441
gratwanderung von dielsdorf nach baden_47.48_8.38,l geren_47.48_8.37,0.8543842142724096
gratwanderung von dielsdorf nach baden_47.48_8.38,in der sonnenfinsternis ber die l gern_47.48_8.38,0.8491821420945507
grenzschl ngeln arlesheim gempen_47.49_7.65,vogelberg chellench pfli leider ohne blumen_47.36_7.71,0.7011444077258338
gridone 2187 m_46.12_8.66,gridone 2188m_46.12_8.67,0.8963984136194946
gridone 2187 m_46.12_8.66,gridone_46.12_8.67,0.840346681563525
gridone 2187 m_46.12_8.66,limidario gridone 2 188m_46.12_8.67,0.8073219701947701
gridone 2187 m_46.12_8.66,pizzo ruscada 2004m_46.17_8.6,0.7711806146733484
gridone 2187 m_46.12_8.66,pizzo ruscada 2004 m_46.18_8.62,0.7154276710913297
gridone 2188m_46.12_8.67,limidario gridone 2 188m_46.12_8.67,0.8585133434269785
gridone 2188m_46.12_8.67,gridone_46.12_8.67,0.8455779319336887
gridone 2188m_46.12_8.67,pizzo ruscada 2004m_46.17_8.6,0.7800460882440928
gridone 2188m_46.12_8.67,pizzo ruscada 2004 m_46.18_8.62,0.7070903256204581
gridone_46.12_8.67,limidario gridone 2 188m_46.12_8.67,0.7547879239898455
griggeler 2021m b lmeten 2416m_46.85_8.68,schwarz grat b lmeten_46.85_8.69,0.7292909873534413
grigna meridionale 2185 da ballabio_45.91_9.41,grignone dall invernale ma sembra estate_45.94_9.41,0.7966376943734845
grigna meridionale 2185 da ballabio_45.91_9.41,monte cornizzolo da suello_45.83_9.31,0.7885102021752919
grigna meridionale 2185 da ballabio_45.91_9.41,grignone 2 410m_45.94_9.41,0.784234806022207
grigna meridionale 2185 da ballabio_45.91_9.41,resegone_45.86_9.45,0.7291662875202894
grigna meridionale 2185 da ballabio_45.91_9.41,resegone 1875 m_45.86_9.45,0.7278059648568168
grigna meridionale 2185 da ballabio_45.91_9.41,punta cermenati o resegone 1875 m_45.86_9.45,0.7254392308513202
grigna meridionale 2185 da ballabio_45.91_9.41,pizzo dei tre signori da ornica_46_9.55,0.7179171769622715
grigna meridionale canale angelina_45.91_9.39,monte due mani_45.9_9.44,0.8782241520032529
grigna meridionale canale angelina_45.91_9.39,grignetta la mia prima volta_45.91_9.39,0.8639762513791724
grigna meridionale canale angelina_45.91_9.39,grignetta canale pagani e caimi_45.91_9.39,0.8546169911020206
grigna meridionale canale angelina_45.91_9.39,grignetta_45.92_9.39,0.8533354464139418
grigna meridionale canale angelina_45.91_9.39,grignetta via cermenati 2184 m_45.91_9.39,0.7562147807364571
grigna meridionale canale angelina_45.91_9.39,zucco di sileggio 1 373m sentiero 17b invernale_45.94_9.33,0.7470456833177476
grigna meridionale canale angelina_45.91_9.39,si va in grignetta_45.92_9.39,0.7352757454603196
grigna meridionale canale angelina_45.91_9.39,pizzetto sud 535 m e corno di regismondo 1254 m_45.87_9.39,0.729660357428789
grigna meridionale canale angelina_45.91_9.39,moregallo_45.86_9.35,0.7141566523551198
grigna meridionale canale angelina_45.91_9.39,monte san martino 1050 m da rancio_45.87_9.39,0.7098650166566742
grigna meridionale canale angelina_45.91_9.39,grignetta 2184 m cresta cermenati invernale_45.91_9.39,0.7051163175080166
grigna meridionale canale angelina_45.91_9.39,zucco sileggio 1363 m anello da somana_45.94_9.34,0.7046948225203773
grigna meridionale m 2177 per il canalone porta_45.92_9.39,yelling at christmas tree prima assoluta ivan tarabini_45.92_9.39,0.8499235334590968
grigna settentrionale 2 410 m via della ganda_45.97_9.37,m grignone canale nord ovest_45.97_9.38,0.7962687318724914
grigna settentrionale 2410 m_45.94_9.41,grignone estivo invernale in autunno_45.94_9.41,0.8586252481859862
grigna settentrionale 2410 m_45.94_9.41,una mattina da grignone_45.94_9.41,0.7338804471055814
grigna settentrionale 2410 m_45.94_9.41,grignone da balisio_45.94_9.41,0.7289512999550044
grigna settentrionale 2410 m_45.94_9.41,pizzo mellasc pizzo cassera anello in val gerola_46.05_9.52,0.7241266328513561
grigna settentrionale 2410 m_45.94_9.41,monte grignone_45.94_9.41,0.7127797837068962
grigna settentrionale cresta di piancaformia integrale_45.97_9.37,grigna settentrionale_45.97_9.37,0.8629998047537386
grigna settentrionale cresta di piancaformia integrale_45.97_9.37,mattinata sul due mani_45.9_9.44,0.7567998453185483
grigna settentrionale cresta di piancaformia integrale_45.97_9.37,zucco sileggio 1363 m anello da somana_45.94_9.34,0.7480159870803116
grigna settentrionale cresta di piancaformia integrale_45.97_9.37,pizzo della pieve e grignone_45.97_9.38,0.747922078692146
grigna settentrionale cresta di piancaformia integrale_45.97_9.37,zucco di sileggio m 1373 anello con ferrata_45.94_9.33,0.7443238619361411
grigna settentrionale cresta di piancaformia integrale_45.97_9.37,grignetta 2184 m cresta cermenati invernale_45.91_9.39,0.7246796385643004
grigna settentrionale cresta integrale di piancaformia 24 12 2014_45.97_9.37,pizzo della pieve e grignone_45.97_9.38,0.7877325509809643
grigna settentrionale cresta integrale di piancaformia 24 12 2014_45.97_9.37,laghetti deleguaggio_46.07_9.43,0.7770622902045492
grigna settentrionale cresta integrale di piancaformia 24 12 2014_45.97_9.37,grigna settentrionale_45.97_9.37,0.757769818255673
grigna settentrionale cresta integrale di piancaformia 24 12 2014_45.97_9.37,monte resegone via ferrata del centenario_45.86_9.45,0.7155148233789171
grigna settentrionale_45.97_9.37,pizzo della pieve e grignone_45.97_9.38,0.8472729350580462
grigna settentrionale_45.97_9.37,zucco di sileggio m 1373 anello con ferrata_45.94_9.33,0.7047389125295274
grignetta 2184 m cresta cermenati invernale_45.91_9.39,mattinata sul due mani_45.9_9.44,0.7850456891559081
grignetta 2184 m cresta cermenati invernale_45.91_9.39,pizzetto sud 535 m e corno di regismondo 1254 m_45.87_9.39,0.7514305015204511
grignetta 2184 m cresta cermenati invernale_45.91_9.39,grignetta la mia prima volta_45.91_9.39,0.7133909076697911
grignetta 2184 m cresta cermenati invernale_45.91_9.39,zucco di sileggio 1 373m sentiero 17b invernale_45.94_9.33,0.7115567824680649
grignetta 2184 m cresta cermenati invernale_45.91_9.39,moregallo_45.86_9.35,0.7015736991277955
grignetta 2184 m da lecco_45.89_9.39,un sentierun per il cornizzolo e_45.85_9.31,0.7385668639472921
grignetta a volte ritornano_45.91_9.39,grignetta cresta segantini_45.92_9.39,0.7513576474250349
grignetta canale pagani e caimi_45.91_9.39,grignetta_45.92_9.39,0.8431637919220747
grignetta canale pagani e caimi_45.91_9.39,grignetta via cermenati 2184 m_45.91_9.39,0.8130569809939181
grignetta canale pagani e caimi_45.91_9.39,si va in grignetta_45.92_9.39,0.7873968407871045
grignetta canale pagani e caimi_45.91_9.39,monte due mani_45.9_9.44,0.7813082304923171
grignetta canale pagani e caimi_45.91_9.39,grignetta la mia prima volta_45.91_9.39,0.7561546783824734
grignetta canale pagani e caimi_45.91_9.39,monte san martino 1050 m da rancio_45.87_9.39,0.7517847770174786
grignetta canale pagani e caimi_45.91_9.39,zucco di sileggio 1 373m sentiero 17b invernale_45.94_9.33,0.7230851875684927
grignetta canale pagani e caimi_45.91_9.39,pizzetto sud 535 m e corno di regismondo 1254 m_45.87_9.39,0.7075377667978409
grignetta canale pagani e caimi_45.91_9.39,tintarella di luna in grignetta come prima in notturna niente male_45.92_9.39,0.7068263350738705
grignetta la mia prima volta_45.91_9.39,monte due mani_45.9_9.44,0.8060669091255478
grignetta la mia prima volta_45.91_9.39,grignetta_45.92_9.39,0.7997293099560511
grignetta la mia prima volta_45.91_9.39,zucco sileggio 1363 m anello da somana_45.94_9.34,0.7713382059760803
grignetta la mia prima volta_45.91_9.39,zucco di sileggio m 1373 anello con ferrata_45.94_9.33,0.7676464706585191
grignetta la mia prima volta_45.91_9.39,moregallo_45.86_9.35,0.7605179363370745
grignetta la mia prima volta_45.91_9.39,mattinata sul due mani_45.9_9.44,0.7265756260339788
grignetta la mia prima volta_45.91_9.39,monte resegone 1875 m anello dai piani d erna_45.86_9.46,0.7216430761998015
grignetta la mia prima volta_45.91_9.39,zucco di sileggio 1 373m sentiero 17b invernale_45.94_9.33,0.712210073369403
grignetta via cermenati 2184 m_45.91_9.39,si va in grignetta_45.92_9.39,0.8955879062932883
grignetta via cermenati 2184 m_45.91_9.39,pizzo d erna 1375 m ferrata gamma 1_45.86_9.44,0.7654143982506431
grignetta via cermenati 2184 m_45.91_9.39,grignetta_45.92_9.39,0.7628301471675941
grignetta via cermenati 2184 m_45.91_9.39,zucco di sileggio 1 373m sentiero 17b invernale_45.94_9.33,0.7408936776749148
grignetta via cermenati 2184 m_45.91_9.39,pizzetto sud 535 m e corno di regismondo 1254 m_45.87_9.39,0.7192512335188664
grignetta via cermenati 2184 m_45.91_9.39,monte san martino 1050 m da rancio_45.87_9.39,0.7133262936793487
grignetta via cermenati 2184 m_45.91_9.39,tintarella di luna in grignetta come prima in notturna niente male_45.92_9.39,0.710064876754309
grignetta via cermenati 2184 m_45.91_9.39,monte due mani_45.9_9.44,0.7012781172179193
grignetta_45.92_9.39,monte san martino 1050 m da rancio_45.87_9.39,0.7927532989529049
grignetta_45.92_9.39,si va in grignetta_45.92_9.39,0.7772612677170269
grignetta_45.92_9.39,monte due mani_45.9_9.44,0.7634047714844946
grignetta_45.92_9.39,zucco di sileggio 1 373m sentiero 17b invernale_45.94_9.33,0.7002746091187367
grignone 2 410m_45.94_9.41,grignone dall invernale ma sembra estate_45.94_9.41,0.9381336083331149
grignone 2 410m_45.94_9.41,una mattina da grignone_45.94_9.41,0.8065076675642724
grignone 2 410m_45.94_9.41,pizzo dei tre signori_46_9.55,0.7579611688856239
grignone 2 410m_45.94_9.41,pizzo tre signori 2554 m_46_9.55,0.7497922927182935
grignone 2 410m_45.94_9.41,monte grignone_45.94_9.41,0.7266754025314003
grignone 2410 m_45.95_9.42,grignone estivo invernale in autunno_45.94_9.41,0.7303102151619904
grignone 2410 m_45.95_9.42,grignone da balisio_45.94_9.41,0.7246093457256225
grignone 2410 m_45.95_9.42,la giornata perfetta_45.85_9.33,0.7058229725819899
grignone canalone ovest variante di sx_45.95_9.36,m grignone da somana_45.94_9.36,0.7952579270010199
grignone da balisio_45.94_9.41,grignone estivo invernale in autunno_45.94_9.41,0.8180640931818693
grignone da balisio_45.94_9.41,grignone per la traversata alta_45.94_9.41,0.7970559482863959
grignone da balisio_45.94_9.41,traversata alta e bassa delle grigne_45.93_9.4,0.7915611480288782
grignone da balisio_45.94_9.41,monte grignone_45.94_9.41,0.7668055015244949
grignone da balisio_45.94_9.41,zuc di cam e valbona_45.99_9.47,0.7572739846059159
grignone da balisio_45.94_9.41,monte croce 1780 m da somana_45.95_9.34,0.7491188867644042
grignone da balisio_45.94_9.41,una mattina da grignone_45.94_9.41,0.7280869553562674
grignone da balisio_45.94_9.41,monte moregallo 1276 m_45.85_9.34,0.7177268344642485
grignone da balisio_45.94_9.41,pizzo tre signori dalla val pianella_46_9.55,0.715308347433047
grignone da balisio_45.94_9.41,monte foppabona_45.98_9.48,0.7115077092812282
grignone dall invernale ma sembra estate_45.94_9.41,una mattina da grignone_45.94_9.41,0.8195324179927305
grignone dall invernale ma sembra estate_45.94_9.41,pizzo tre signori 2554 m_46_9.55,0.7875704811144979
grignone dall invernale ma sembra estate_45.94_9.41,pizzo dei tre signori_46_9.55,0.7638708592422331
grignone dall invernale ma sembra estate_45.94_9.41,monte grignone_45.94_9.41,0.749883804891234
grignone dall invernale ma sembra estate_45.94_9.41,pizzo tre signori 2 554m da ornica_46_9.55,0.70088017414117
grignone estivo invernale in autunno_45.94_9.41,una mattina da grignone_45.94_9.41,0.7383622259904732
grignone estivo invernale in autunno_45.94_9.41,monte grignone_45.94_9.41,0.7336942623446107
grignone estivo invernale in autunno_45.94_9.41,grignone per la traversata alta_45.94_9.41,0.7141993568396554
grignone estivo invernale in autunno_45.94_9.41,traversata alta e bassa delle grigne_45.93_9.4,0.7090580482520339
grignone per la traversata alta_45.94_9.41,traversata alta e bassa delle grigne_45.93_9.4,0.8859224033767826
grignone per la traversata alta_45.94_9.41,monte grignone_45.94_9.41,0.8262560874822096
grignone per la traversata alta_45.94_9.41,monte croce 1780 m da somana_45.95_9.34,0.8232198508627361
grignone per la traversata alta_45.94_9.41,il nostro pizzo alto 2 512 mt_46.07_9.43,0.7613206315913017
grignone per la traversata alta_45.94_9.41,ornica tre signori_46_9.55,0.7388702493960564
grignone per la traversata alta_45.94_9.41,orscellera pesciola campelli da moggio_45.94_9.51,0.7058730026578285
grignone per la traversata alta_45.94_9.41,monte foppabona_45.98_9.48,0.7018878190512456
gro e schafkarspitze 2532m nordgrat und ber die gramaiser spitze 2505m zum gro stein 2632m_47.26_10.51,wilde berschreitung vom gro stein 2632m zur s dlichen torspitze 2622m_47.25_10.51,0.7755758742545408
gro e schafkarspitze 2532m nordgrat und ber die gramaiser spitze 2505m zum gro stein 2632m_47.26_10.51,schieferspitze 2735m und der lange weg vom w rttemberger haus zur augsburger h tte_47.19_10.51,0.7479313993523187
gro e schlicke 2059m_47.51_10.61,schneetalalm e tiefjoch_47.49_10.63,0.842179909447442
gro e schlicke 2059m_47.51_10.61,weihnachtstour auf den sch nkahler 1688m_47.53_10.48,0.7502300460408852
gro e schlicke 2059m_47.51_10.61,heilig abend nachmittags auf s wertacher h rnle 1695m_47.54_10.4,0.7388631574324115
gro er speikkogel 2140 m_46.81_14.99,gro er speikkogel 2140_46.81_14.99,0.9252902789531587
gro er traithen im april bei fast sommerlichen verh ltnissen_47.64_12.04,wendelstein 1838 m rundtour mit sechs gipfeln_47.69_12.02,0.706705366575534
grona 1736m centro lario_46.07_9.22,monte grona m 1736 parzialmente per la ferrata del centenario c a o_46.06_9.22,0.9197594774093649
grona 1736m centro lario_46.07_9.22,monte pidaggia_46.06_9.17,0.787286190842785
gronton und cima bocche_46.35_11.72,punta vallaccia 2637m_46.4_11.72,0.7190930409739895
gronton und cima bocche_46.35_11.72,mont mulat_46.32_11.63,0.7171811702978138
groot h rnli_47.38_8.95,t ssbergland chatzentobel und fuchstobel_47.32_8.96,0.8479066203502911
groot h rnli_47.38_8.95,schnebelhorn_47.33_8.97,0.7896229408859486
gross aubrig_47.1_8.89,ruhiger stockberg_47.16_8.91,0.717791907957673
